ward_spatial,longitude,latitude
15,-87.64342116,41.8078642
20,-87.6432696,41.80272412
3,-87.62057596,41.80311544
3,-87.62890129,41.82207171
20,-87.62995768,41.78622117
7,-87.5740348,41.75963165
8,-87.59771719,41.75838577
17,-87.6542677,41.75369948
6,-87.63712846,41.75048945
7,-87.55612459,41.74855596
7,-87.5434136,41.74511921
22,-87.71609289,41.83456968
20,-87.62713196,41.79627433
3,-87.63477344,41.82101159
15,-87.66746846,41.77653153
17,-87.6703592,41.76919418
16,-87.66140217,41.77817842
16,-87.65950439,41.77174602
6,-87.63896443,41.76987028
20,-87.60752958,41.77337608
6,-87.61582507,41.77053762
16,-87.64181187,41.79253311
16,-87.64417451,41.79002805
16,-87.64575979,41.78400942
16,-87.65174435,41.78029594
8,-87.60242974,41.75229145
8,-87.58737168,41.75331082
17,-87.65315206,41.74171931
8,-87.60945632,41.73449002
12,-87.69072861,41.8286065
25,-87.64934169,41.86156068
23,-87.73370389,41.7959736
18,-87.69005684,41.75811744
16,-87.67234217,41.79807475
20,-87.65659608,41.80390285
41,-87.80985164,42.00939232
42,-87.63467593,41.89543117
25,-87.64268584,41.8568892
28,-87.66354365,41.87056775
32,-87.65772534,41.91457027
29,-87.75721346,41.87908665
24,-87.72672977,41.86552789
24,-87.7031748,41.85333428
28,-87.70240163,41.86789009
28,-87.69757492,41.86680042
36,-87.68647398,41.89465101
15,-87.68800039,41.79182552
7,-87.57507047,41.72513919
25,-87.64217455,41.85503452
25,-87.65001711,41.85280238
33,-87.69826312,41.94253157
43,-87.64245745,41.92494333
43,-87.64445168,41.91570462
32,-87.67549043,41.93169463
32,-87.67613393,41.92480381
28,-87.73016299,41.88495225
28,-87.69879431,41.8715078
24,-87.70410484,41.86672935
24,-87.72096169,41.86778313
32,-87.6721912,41.93129132
37,-87.75894662,41.90247465
29,-87.76748252,41.89205345
25,-87.69126936,41.84536586
28,-87.71504672,41.88771198
28,-87.71148469,41.88523424
28,-87.69188176,41.87656418
10,-87.56086361,41.65048012
19,-87.68034615,41.71582063
9,-87.62636716,41.71164116
21,-87.63418893,41.6895601
9,-87.62448585,41.67010056
9,-87.62598122,41.70009089
21,-87.65866231,41.72156492
21,-87.66276989,41.69131262
19,-87.66993123,41.68149259
21,-87.63315124,41.67861251
10,-87.56806942,41.67576666
9,-87.61623757,41.67724296
10,-87.55392088,41.66625511
10,-87.55778038,41.65889115
20,-87.63268101,41.81523171
20,-87.63413539,41.79879949
20,-87.6326794,41.79630841
3,-87.63325093,41.81810582
16,-87.68260105,41.77206828
16,-87.64299832,41.79130633
16,-87.64344022,41.78859279
16,-87.64068324,41.78371773
6,-87.63621417,41.76446707
6,-87.6341915,41.76115141
7,-87.53638856,41.74648702
10,-87.54211084,41.74081187
21,-87.65816327,41.69242755
24,-87.73600158,41.86718904
24,-87.71723665,41.86595753
24,-87.70980529,41.85281054
28,-87.74505894,41.88620422
28,-87.70272469,41.8781382
28,-87.69870526,41.86678816
24,-87.72122545,41.86651014
28,-87.73265611,41.8749155
27,-87.65925022,41.88914448
26,-87.71545931,41.91269762
30,-87.72080819,41.94221698
35,-87.71253457,41.93367783
36,-87.7361343,41.90944176
24,-87.72915851,41.8648946
24,-87.72477034,41.86419127
24,-87.72271837,41.85557604
24,-87.71795474,41.85646521
37,-87.72258009,41.88901816
28,-87.73256287,41.87491672
27,-87.65878635,41.89737555
9,-87.61680139,41.65348057
10,-87.6127871,41.65058262
9,-87.62958896,41.72135334
21,-87.66354259,41.68899148
21,-87.64471337,41.67827139
21,-87.63172419,41.6879712
10,-87.56808556,41.67706989
10,-87.56494494,41.67500841
11,-87.65193134,41.84139354
14,-87.7251254,41.80168895
21,-87.65248573,41.68354262
8,-87.59139287,41.72444818
32,-87.659425,41.91426365
26,-87.69609481,41.90953857
36,-87.69619987,41.90136708
24,-87.73692256,41.8616758
24,-87.71085873,41.85239449
27,-87.693534,41.88345446
27,-87.69972181,41.8804452
28,-87.7004705,41.86767655
28,-87.7310461,41.87906078
27,-87.6750683,41.88998116
27,-87.66456754,41.895838
49,-87.66063518,42.00701481
31,-87.74344977,41.93535628
22,-87.73241387,41.83338668
27,-87.65607267,41.8895845
11,-87.66434576,41.8250032
23,-87.78649182,41.79737202
32,-87.66248695,41.925879
29,-87.76158271,41.87955351
29,-87.74705139,41.87611522
24,-87.71684525,41.8614347
28,-87.69245032,41.8769415
24,-87.70462912,41.87070539
24,-87.71657472,41.86658264
11,-87.63518945,41.8541919
25,-87.67933755,41.85833064
28,-87.66242772,41.86664001
11,-87.6464132,41.82700403
11,-87.63492204,41.83621196
14,-87.71700132,41.80449003
43,-87.64247189,41.92467508
43,-87.65556164,41.92781497
24,-87.72664436,41.86262265
24,-87.70879903,41.86033478
28,-87.70823709,41.88159069
27,-87.70424337,41.88884598
27,-87.69909478,41.88616109
28,-87.73451539,41.88029152
32,-87.67260674,41.93169981
37,-87.72533398,41.89936202
29,-87.7694207,41.89317434
28,-87.68746179,41.87361395
1,-87.67057248,41.90721867
27,-87.68569114,41.8823533
16,-87.66630132,41.79935698
16,-87.67158894,41.79613578
16,-87.65162953,41.77263214
16,-87.64906193,41.77080429
6,-87.64164027,41.7665238
16,-87.66289329,41.78946559
16,-87.65619397,41.784507
16,-87.66266928,41.78016317
5,-87.59831853,41.75892231
17,-87.6540289,41.7482091
7,-87.55614708,41.74979076
10,-87.54504322,41.74077665
11,-87.63618321,41.85046115
11,-87.64953026,41.82773085
22,-87.75241265,41.80775966
18,-87.69251382,41.75854957
8,-87.58584716,41.7281409
8,-87.61087253,41.73173426
21,-87.64194674,41.70619403
9,-87.62384451,41.69504456
9,-87.62463325,41.69373891
9,-87.62346754,41.69324541
21,-87.65441011,41.7008166
7,-87.56040577,41.72525727
10,-87.55841116,41.72166408
9,-87.62788779,41.72495016
21,-87.66551838,41.68532365
21,-87.63288013,41.68183367
21,-87.63432262,41.68002821
10,-87.54099418,41.70161704
37,-87.73434664,41.90006131
29,-87.76573134,41.89415805
24,-87.7291221,41.8636847
24,-87.72719728,41.86371184
24,-87.71114062,41.85699671
27,-87.71826006,41.89067595
36,-87.69760195,41.8953801
28,-87.70404127,41.87507203
28,-87.7441269,41.8789111
22,-87.72540106,41.84364216
20,-87.62991605,41.81049038
16,-87.65163113,41.79563771
16,-87.66610787,41.79235173
16,-87.66690127,41.77241315
17,-87.65879266,41.77125833
17,-87.66060491,41.76767158
6,-87.6359743,41.77375012
20,-87.61410656,41.78495132
20,-87.61367766,41.78053164
20,-87.63326457,41.79181058
16,-87.64841897,41.79298894
16,-87.67462029,41.79262589
18,-87.6748785,41.73840414
6,-87.6375109,41.74767177
7,-87.55561635,41.7489064
8,-87.60223655,41.71732981
9,-87.6254192,41.70222995
9,-87.6242261,41.70216802
21,-87.63151611,41.73311252
21,-87.66379048,41.73166771
21,-87.64602214,41.68113896
9,-87.62399239,41.67088077
10,-87.54024031,41.66175116
21,-87.65841488,41.6717115
10,-87.55060074,41.71474837
4,-87.61876971,41.84717395
12,-87.66955161,41.82347366
14,-87.70718872,41.77918674
37,-87.73627497,41.89767334
24,-87.71572087,41.86471184
22,-87.72191223,41.84988943
28,-87.7335634,41.88664598
27,-87.69508619,41.87770727
24,-87.71843871,41.87237095
24,-87.71093913,41.86775637
41,-87.84534783,41.97677165
12,-87.68817898,41.82965565
3,-87.62776622,41.84461585
18,-87.70232547,41.7610451
22,-87.74871485,41.80780992
23,-87.71635214,41.79999303
18,-87.692512,41.75848098
3,-87.6142781,41.81202252
17,-87.66348706,41.76702003
17,-87.65696104,41.76756501
6,-87.60852138,41.77199543
20,-87.63353454,41.78422645
21,-87.64318706,41.70599059
31,-87.72362243,41.93577219
32,-87.67178218,41.91365204
24,-87.71367086,41.86021028
37,-87.72384243,41.89028814
27,-87.69318713,41.88462445
27,-87.69744449,41.87989399
22,-87.71463612,41.83171824
9,-87.61896731,41.7052851
12,-87.68775363,41.82544779
28,-87.6841063,41.86444282
25,-87.6797647,41.85464466
11,-87.63983024,41.84697748
11,-87.65464458,41.84511841
23,-87.74198354,41.79614407
12,-87.6882686,41.82517549
27,-87.64927989,41.88763937
27,-87.64333102,41.89096603
11,-87.63857026,41.85820801
25,-87.64020637,41.85723712
4,-87.62185712,41.8451153
15,-87.69394649,41.80805896
15,-87.68645989,41.80905355
16,-87.67572665,41.79958163
16,-87.66922181,41.79851096
20,-87.6466539,41.80364698
8,-87.59066567,41.76355
17,-87.64888891,41.76407484
6,-87.63823064,41.7486291
7,-87.55112919,41.75331716
8,-87.58615041,41.72624267
43,-87.63960488,41.9152411
24,-87.70939726,41.86213005
27,-87.70676552,41.89089859
37,-87.72207404,41.88592715
28,-87.72326589,41.88265637
28,-87.6976319,41.86948326
28,-87.69566249,41.87064669
21,-87.65850908,41.67549543
10,-87.53684707,41.7223297
7,-87.56410182,41.7222656
10,-87.56618332,41.67746576
10,-87.54508972,41.66515753
14,-87.70945265,41.7978948
6,-87.63247845,41.76159013
11,-87.65285722,41.84381877
14,-87.70872869,41.78278711
32,-87.66574343,41.91602059
32,-87.67246958,41.91629519
24,-87.72671447,41.87302676
24,-87.7173149,41.85863075
22,-87.7133283,41.84826884
28,-87.70724746,41.88606265
28,-87.71267668,41.88495943
27,-87.70353596,41.89126094
27,-87.69775716,41.87688503
22,-87.73076606,41.84955967
32,-87.67801441,41.92022153
37,-87.74747062,41.8889237
24,-87.73193757,41.85850311
24,-87.70889379,41.8636552
27,-87.71709424,41.89247989
27,-87.69121268,41.88318503
24,-87.70436692,41.8731895
28,-87.71516908,41.8800097
24,-87.71920135,41.87188494
45,-87.7768184,41.96810474
10,-87.54256949,41.73398921
10,-87.55848159,41.71988198
10,-87.55146338,41.72149178
9,-87.62441133,41.68299368
9,-87.63755186,41.66589077
11,-87.63923333,41.83837771
12,-87.66886992,41.83617505
14,-87.70541849,41.78609145
22,-87.74051325,41.81337765
22,-87.75263094,41.80903576
26,-87.71262905,41.9170363
32,-87.66545473,41.93078326
37,-87.76177414,41.89735581
29,-87.74588388,41.87341382
28,-87.74472476,41.89432691
28,-87.7371612,41.88513659
28,-87.70670032,41.88565145
19,-87.66563335,41.70471933
10,-87.55327195,41.71088755
21,-87.6455601,41.73097302
21,-87.64403718,41.67946002
21,-87.64115383,41.67808152
9,-87.61522769,41.68296184
10,-87.53902394,41.65320384
32,-87.67152223,41.93119558
28,-87.7458335,41.88681241
24,-87.71114374,41.85706615
28,-87.72625737,41.88522481
27,-87.66330697,41.89690292
22,-87.73197106,41.84986785
25,-87.64927675,41.85370178
3,-87.62659113,41.84650946
12,-87.66839292,41.83647015
11,-87.6514038,41.83551221
3,-87.61897543,41.82575123
4,-87.60661123,41.82182543
15,-87.6669801,41.77727224
16,-87.65361315,41.77856364
6,-87.63594096,41.7768038
20,-87.61350707,41.77809803
20,-87.62883808,41.79061338
16,-87.65026379,41.79019746
17,-87.65350882,41.75505256
6,-87.6175189,41.74516507
34,-87.64146218,41.87772039
40,-87.6906622,41.99018451
27,-87.66073782,41.91010431
25,-87.70250319,41.83461944
10,-87.61588317,41.65152397
21,-87.65419321,41.72058401
19,-87.67427331,41.68407176
9,-87.62725681,41.69007596
9,-87.6265146,41.68826314
9,-87.62611535,41.68344553
10,-87.56933777,41.68062538
9,-87.61772655,41.66445178
20,-87.62163741,41.78142291
16,-87.65078183,41.79018981
8,-87.58875165,41.75421448
7,-87.55199297,41.75420538
8,-87.59292342,41.72191975
36,-87.77760978,41.91809815
32,-87.66957034,41.91978072
37,-87.73279716,41.90321691
29,-87.77124936,41.88077077
24,-87.71048835,41.85380203
28,-87.74504955,41.89432086
28,-87.74500815,41.89380949
28,-87.70721459,41.88511016
27,-87.70020767,41.87665299
28,-87.70178027,41.87568963
27,-87.69408246,41.87723504
28,-87.69767986,41.87039614
28,-87.69871421,41.86710662
28,-87.72924748,41.87639208
30,-87.73961655,41.95281779
30,-87.7277058,41.94515177
26,-87.71754392,41.90467714
25,-87.70425136,41.84746377
28,-87.74425469,41.88221352
27,-87.70235228,41.88129487
28,-87.69678285,41.87261215
24,-87.7138781,41.87307582
28,-87.72612466,41.87822794
10,-87.56358624,41.65160641
9,-87.62546566,41.72463329
19,-87.67962497,41.72779691
9,-87.62143545,41.7092785
10,-87.56451762,41.67464251
9,-87.62470593,41.68828493
37,-87.75739909,41.91397002
43,-87.64023595,41.9289019
37,-87.75645747,41.88921826
37,-87.75392626,41.89221597
24,-87.7223582,41.86541342
28,-87.72148429,41.87739515
28,-87.72921546,41.87819096
15,-87.66579112,41.77776322
16,-87.65948869,41.77119707
6,-87.63129373,41.77366986
6,-87.63828992,41.770002
6,-87.61351582,41.77193633
6,-87.60615043,41.77239662
5,-87.59384045,41.79448828
17,-87.65532422,41.76204503
28,-87.69668108,41.87222662
27,-87.66209287,41.89560448
22,-87.73140502,41.84081585
42,-87.63447438,41.89543392
24,-87.72916064,41.86496322
24,-87.71433302,41.85882255
24,-87.70262687,41.85153504
28,-87.74379459,41.88221867
27,-87.70354009,41.89139495
28,-87.70271923,41.87794086
24,-87.71626864,41.86745218
27,-87.6845883,41.87830807
11,-87.6457474,41.84678451
13,-87.73834748,41.77927847
12,-87.686283,41.8167783
22,-87.75266624,41.81034158
22,-87.75196851,41.80776575
18,-87.69128249,41.75822651
44,-87.65813929,41.94414541
20,-87.64566497,41.79951023
15,-87.64362521,41.81046058
15,-87.66585739,41.78248843
16,-87.65389576,41.76971498
16,-87.6538151,41.76675691
20,-87.61634918,41.79150308
16,-87.64460598,41.78715185
16,-87.65516156,41.79153633
8,-87.59241862,41.76197103
8,-87.6013595,41.75809107
18,-87.67700714,41.7499198
17,-87.65524696,41.74840483
17,-87.64769886,41.73632342
6,-87.64242637,41.74918126
7,-87.55644449,41.75630157
9,-87.62020592,41.70489818
39,-87.73525515,41.98897241
34,-87.65617595,41.87083658
15,-87.68501592,41.79655925
13,-87.73110113,41.78356666
14,-87.70835834,41.80255216
33,-87.70949417,41.97377915
31,-87.76310199,41.93397716
21,-87.64004851,41.7261059
9,-87.62562883,41.68007754
10,-87.57057444,41.67705081
9,-87.61744549,41.67760305
10,-87.53805348,41.70417978
10,-87.55718939,41.66515884
32,-87.67158508,41.92718161
37,-87.75140442,41.89018275
24,-87.72441364,41.85218875
28,-87.69165496,41.86158505
28,-87.74383939,41.88091971
24,-87.71332618,41.86693999
28,-87.72702425,41.87769908
10,-87.56140985,41.68221349
10,-87.56982955,41.67925224
9,-87.62826299,41.67599607
10,-87.54432404,41.68241808
10,-87.53887306,41.67445983
28,-87.73595352,41.87900178
28,-87.73507805,41.87540928
21,-87.628724,41.69772336
10,-87.55442876,41.71580964
21,-87.65490705,41.71106697
10,-87.55971284,41.68383076
10,-87.559069,41.6469326
10,-87.5632843,41.65116423
21,-87.64917833,41.72992434
21,-87.65796321,41.68603979
9,-87.62481891,41.6827823
10,-87.56480267,41.68007624
10,-87.5661926,41.6782131
10,-87.56493904,41.67452821
10,-87.56685268,41.67506251
10,-87.54356697,41.64699403
32,-87.66232088,41.91151397
25,-87.70424526,41.84725901
28,-87.73342273,41.88497365
37,-87.72301618,41.89198918
28,-87.71021766,41.87869585
28,-87.7286193,41.8794679
28,-87.73303793,41.87491045
36,-87.68063003,41.89098711
16,-87.67824928,41.80053094
16,-87.67677607,41.79918762
16,-87.66677912,41.79811566
16,-87.6667364,41.7965018
4,-87.60175511,41.81946933
3,-87.61341315,41.82303627
16,-87.67662687,41.77661375
17,-87.67146868,41.76522133
17,-87.66346532,41.76627067
16,-87.64736116,41.77168035
6,-87.6222861,41.7702222
20,-87.60421772,41.77410301
5,-87.58667726,41.77671372
16,-87.66357,41.78870769
16,-87.65356061,41.78348965
16,-87.6513069,41.78355419
7,-87.55105134,41.74896199
10,-87.54047939,41.69972467
10,-87.54290921,41.65844231
16,-87.67819713,41.79774302
16,-87.64733043,41.7965546
16,-87.64826344,41.79537642
3,-87.62171029,41.80995348
16,-87.67225653,41.77545869
6,-87.64278975,41.77035832
6,-87.6273811,41.77123247
20,-87.62497791,41.78356575
20,-87.63890795,41.7801119
16,-87.65789895,41.78353142
16,-87.65617701,41.78382082
16,-87.64990627,41.78134844
5,-87.58392355,41.76737286
5,-87.59613157,41.76262602
8,-87.59168656,41.75956372
17,-87.65530164,41.7629543
17,-87.65630836,41.75930214
17,-87.65310795,41.75934866
17,-87.67058524,41.7645755
19,-87.70097148,41.70572335
8,-87.58948166,41.72885888
8,-87.60724618,41.72544279
10,-87.5604792,41.703509
9,-87.62119895,41.70314665
1,-87.69812987,41.92259534
32,-87.67221471,41.92964446
5,-87.58951167,41.77212985
17,-87.67316042,41.76373438
21,-87.633094,41.69273825
9,-87.6241384,41.69374464
21,-87.65456501,41.6998279
37,-87.75673312,41.91452717
46,-87.65049725,41.96760157
24,-87.73511273,41.85950641
24,-87.70749568,41.85566274
27,-87.71944341,41.88935501
27,-87.69048861,41.88348086
27,-87.68740322,41.88272998
28,-87.70285369,41.87163466
28,-87.71351432,41.87565789
28,-87.72875651,41.87819642
3,-87.61884222,41.79993229
13,-87.75268294,41.77469277
23,-87.72771785,41.76826697
16,-87.67097308,41.79257468
16,-87.66094313,41.77249967
17,-87.65929913,41.7683513
6,-87.63829531,41.7696794
20,-87.61166033,41.77949629
5,-87.59469838,41.76573701
6,-87.62355115,41.75070344
8,-87.5958592,41.75114124
7,-87.54329641,41.7449533
39,-87.78690163,41.99046741
15,-87.67011029,41.78642035
16,-87.67372147,41.77901975
16,-87.66920708,41.77154806
16,-87.66312396,41.77121415
6,-87.63070905,41.76811812
20,-87.63271365,41.79221623
7,-87.56714524,41.75428565
7,-87.55611183,41.7453088
7,-87.54341659,41.74525642
10,-87.54390441,41.74409081
21,-87.66624119,41.73160844
21,-87.65047054,41.69199631
45,-87.76116431,41.9801934
34,-87.63172767,41.86815384
25,-87.66338196,41.85579129
15,-87.69527685,41.78611388
23,-87.79092712,41.79245102
16,-87.67650795,41.79771873
16,-87.65038539,41.79495408
15,-87.64184061,41.80684419
3,-87.62262624,41.81944506
17,-87.66847248,41.77019359
16,-87.6539354,41.7711582
16,-87.65341796,41.77114963
6,-87.63104606,41.77428687
6,-87.61145851,41.77258037
6,-87.6080267,41.7669351
5,-87.59861292,41.79907359
34,-87.65313792,41.88092108
11,-87.65497633,41.84619634
11,-87.65531516,41.82664982
12,-87.68544944,41.83060558
27,-87.65290194,41.88532641
34,-87.65546863,41.88002254
25,-87.67296719,41.85561619
25,-87.65801466,41.85838299
11,-87.66814073,41.82352443
23,-87.71793865,41.79030365
22,-87.75269224,41.81130861
19,-87.6999826,41.68828169
9,-87.6248518,41.69503279
21,-87.65635782,41.70181672
27,-87.64965776,41.89170129
22,-87.74972641,41.81140402
23,-87.71434152,41.80043687
9,-87.63249702,41.65891695
21,-87.66251988,41.69054028
10,-87.56857656,41.6756338
21,-87.63962528,41.67101865
10,-87.55042145,41.66512159
14,-87.71515717,41.80094191
18,-87.6925193,41.75875535
37,-87.72769333,41.89615336
29,-87.77370967,41.88275285
37,-87.75510584,41.890993
24,-87.72554066,41.86975568
24,-87.72053679,41.8646972
28,-87.71330791,41.87696058
28,-87.72676669,41.87822032
36,-87.67557941,41.89938249
37,-87.74808275,41.8956755
29,-87.77205372,41.89355294
37,-87.75089407,41.89426917
28,-87.74665156,41.88601161
24,-87.70586627,41.86110995
27,-87.70321803,41.88513611
27,-87.70022215,41.88014721
28,-87.70417814,41.87860487
28,-87.69962548,41.87128598
24,-87.71192381,41.87160473
22,-87.71180814,41.83750612
22,-87.732581,41.84903571
16,-87.6738619,41.80097487
16,-87.6667828,41.7982529
16,-87.66196299,41.79974449
20,-87.65903196,41.8003361
16,-87.66183785,41.79493922
16,-87.64424063,41.79588813
3,-87.62015574,41.81227985
6,-87.63830643,41.77689262
20,-87.61143095,41.77330557
20,-87.59408236,41.77529042
20,-87.63880823,41.78051735
16,-87.66051174,41.79056751
17,-87.66577252,41.76005737
6,-87.61891731,41.73736553
9,-87.61997592,41.69795375
9,-87.62705924,41.70412222
21,-87.62943015,41.7018846
9,-87.6271903,41.70007595
24,-87.7093526,41.85511268
28,-87.74437465,41.8934397
28,-87.70443185,41.87823676
27,-87.696784,41.87623198
24,-87.70729288,41.87211951
28,-87.73708678,41.87447085
27,-87.67005305,41.88353324
12,-87.68152472,41.83599923
18,-87.69196153,41.758121
8,-87.59503921,41.74816541
10,-87.55058939,41.71408982
9,-87.62795687,41.68267325
26,-87.6948565,41.90860657
24,-87.72028391,41.85545651
27,-87.69835608,41.88522038
27,-87.69801523,41.87621877
24,-87.72073572,41.87113257
21,-87.62938286,41.69771541
21,-87.64436757,41.70605522
10,-87.54340829,41.73453542
10,-87.55847166,41.71915755
21,-87.64917878,41.70712236
9,-87.6323658,41.70733062
19,-87.66939295,41.68442095
20,-87.63195677,41.81415222
15,-87.66710958,41.81069267
16,-87.67536902,41.79827141
16,-87.66261362,41.79432745
20,-87.64251398,41.80041847
13,-87.79972242,41.78803854
